booking_id,guest_id,room_id,check_in,check_out,stay_days,total_amount
3269,1000,177,2023-11-29,2023-12-03,4,30000
3270,2612,182,2023-11-26,2023-11-27,1,5000
3271,2171,106,2023-10-30,2023-11-05,6,60000
3272,1946,71,2023-10-11,2023-10-17,6,60000
3273,2778,88,2023-05-15,2023-05-19,4,14000
3274,2991,136,2023-11-14,2023-11-15,1,2500
3275,2819,182,2023-09-16,2023-09-23,7,35000
3276,432,175,2023-12-15,2023-12-19,4,14000
3277,509,191,2023-10-15,2023-10-17,2,15000
3278,2923,93,2023-08-21,2023-08-24,3,10500
3279,669,79,2023-03-14,2023-03-21,7,70000
3280,1771,34,2023-10-05,2023-10-09,4,40000
3281,446,2,2023-11-28,2023-12-01,3,22500
3282,2018,49,2023-08-20,2023-08-24,4,10000
3283,560,96,2023-07-30,2023-08-01,2,7000
3284,945,109,2023-10-24,2023-10-25,1,3500
3285,984,100,2023-12-16,2023-12-21,5,37500
3286,1980,157,2023-12-14,2023-12-17,3,10500
3287,1003,7,2023-08-11,2023-08-17,6,30000
3288,109,68,2023-09-16,2023-09-18,2,10000
3289,1962,187,2023-04-01,2023-04-06,5,17500
3290,1422,199,2023-06-21,2023-06-24,3,22500
3291,1870,145,2023-07-03,2023-07-09,6,30000
3292,2606,90,2023-12-30,2023-12-31,1,2500
3293,1210,156,2023-02-02,2023-02-05,3,10500
3294,2714,130,2023-09-13,2023-09-14,1,10000
3295,3456,34,2023-06-05,2023-06-12,7,70000
3296,2002,13,2023-11-15,2023-11-17,2,5000
3297,2583,122,2023-04-10,2023-04-15,5,17500
3298,1648,111,2023-03-13,2023-03-15,2,7000
3299,1487,57,2023-11-03,2023-11-07,4,30000
3300,1649,62,2023-06-03,2023-06-09,6,30000
3301,2382,106,2023-12-06,2023-12-07,1,10000
3302,261,31,2023-08-31,2023-09-04,4,10000
3303,709,139,2023-04-25,2023-05-01,6,45000
3304,663,40,2023-06-26,2023-06-28,2,5000
3305,463,87,2023-12-05,2023-12-06,1,7500
3306,943,104,2023-06-18,2023-06-21,3,7500
3307,3310,47,2023-12-16,2023-12-22,6,21000
3308,2669,9,2023-12-06,2023-12-09,3,7500
3309,1382,192,2023-11-17,2023-11-20,3,30000
3310,2939,180,2023-10-21,2023-10-24,3,10500
3311,3026,96,2023-12-24,2023-12-26,2,7000
3312,1824,48,2023-09-16,2023-09-22,6,21000
3313,868,100,2023-10-14,2023-10-20,6,45000
3314,480,159,2023-12-20,2023-12-26,6,45000
3315,1662,46,2023-07-21,2023-07-22,1,10000
3316,573,46,2023-10-17,2023-10-23,6,60000
3317,3242,45,2023-11-02,2023-11-06,4,40000
3318,203,47,2023-12-13,2023-12-15,2,7000
3319,2475,162,2023-06-02,2023-06-07,5,50000
3320,1503,165,2023-09-29,2023-09-30,1,5000
3321,1735,7,2023-10-05,2023-10-11,6,30000
3322,1716,172,2023-11-23,2023-11-27,4,30000
3323,107,98,2023-08-12,2023-08-14,2,7000
3324,3302,1,2023-07-18,2023-07-20,2,15000
3325,1578,95,2023-12-23,2023-12-29,6,15000
3326,188,129,2023-11-19,2023-11-21,2,5000
3327,3239,15,2023-08-23,2023-08-24,1,5000
3328,2135,53,2023-12-02,2023-12-04,2,20000
3329,1681,89,2023-12-18,2023-12-24,6,60000
3330,3103,197,2023-12-08,2023-12-14,6,21000
3331,1861,135,2023-12-17,2023-12-22,5,37500
3332,3057,4,2023-07-14,2023-07-16,2,10000
3333,259,140,2023-04-07,2023-04-10,3,7500
3334,1387,50,2023-12-16,2023-12-20,4,40000
3335,2483,17,2023-11-28,2023-12-01,3,30000
3336,2531,152,2023-12-03,2023-12-05,2,5000
3337,2478,176,2023-12-20,2023-12-21,1,3500
3338,983,89,2023-12-20,2023-12-23,3,30000
3339,3313,10,2023-12-05,2023-12-09,4,14000
3340,2617,66,2023-11-04,2023-11-11,7,17500
3341,412,13,2023-12-13,2023-12-17,4,10000
3342,1012,118,2023-10-25,2023-10-27,2,15000
3343,2498,34,2023-12-11,2023-12-16,5,50000
3344,1561,112,2023-12-10,2023-12-17,7,35000
3345,1487,12,2023-11-11,2023-11-13,2,10000
3346,2847,78,2023-08-04,2023-08-07,3,30000
3347,2504,176,2023-10-27,2023-10-29,2,7000
3348,2960,83,2023-07-18,2023-07-25,7,35000
3349,2234,28,2023-04-04,2023-04-06,2,10000
3350,2739,18,2023-11-12,2023-11-18,6,45000
3351,1956,9,2023-12-04,2023-12-09,5,12500
3352,2396,149,2023-08-29,2023-09-05,7,17500
3353,450,124,2023-08-02,2023-08-08,6,15000
3354,1251,118,2023-12-07,2023-12-13,6,45000
3355,1697,188,2023-10-03,2023-10-09,6,60000
3356,3121,193,2023-12-20,2023-12-27,7,17500
3357,1904,27,2023-05-13,2023-05-14,1,5000
3358,3075,60,2023-09-07,2023-09-08,1,2500
3359,1568,7,2023-10-20,2023-10-27,7,35000
3360,2944,197,2023-12-11,2023-12-16,5,17500
3361,2672,48,2023-11-03,2023-11-04,1,3500
3362,839,165,2023-09-17,2023-09-20,3,15000
3363,2378,121,2023-09-22,2023-09-25,3,30000
3364,2964,33,2023-12-16,2023-12-19,3,7500
3365,1570,62,2023-07-10,2023-07-13,3,15000
3366,1733,191,2023-12-21,2023-12-23,2,15000
3367,1144,123,2023-11-12,2023-11-17,5,37500
3368,3293,5,2023-05-12,2023-05-15,3,7500
3369,1152,187,2023-11-08,2023-11-14,6,21000
3370,104,143,2023-11-03,2023-11-04,1,10000
3371,3110,107,2023-05-04,2023-05-09,5,17500
3372,3124,1,2023-10-16,2023-10-18,2,15000
3373,747,128,2023-11-28,2023-12-04,6,45000
3374,2019,188,2023-06-21,2023-06-27,6,60000
3375,1439,8,2023-07-26,2023-07-28,2,15000
3376,2742,112,2023-10-18,2023-10-24,6,30000
3377,2313,78,2023-12-21,2023-12-26,5,50000
3378,2417,190,2023-11-03,2023-11-04,1,10000
3379,976,164,2023-11-10,2023-11-13,3,22500
3380,215,139,2023-12-21,2023-12-23,2,15000
3381,914,47,2023-09-08,2023-09-13,5,17500
3382,2264,157,2023-11-25,2023-11-29,4,14000
3383,1626,67,2023-08-30,2023-08-31,1,10000
3384,1280,147,2023-12-10,2023-12-13,3,15000
3385,65,190,2023-11-13,2023-11-19,6,60000
3386,173,116,2023-03-26,2023-03-29,3,7500
3387,3049,69,2023-05-21,2023-05-26,5,17500
3388,2261,53,2023-09-01,2023-09-08,7,70000
3389,752,150,2023-06-03,2023-06-05,2,15000
3390,143,114,2023-09-10,2023-09-16,6,60000
3391,992,181,2023-12-16,2023-12-23,7,24500
3392,293,108,2023-08-22,2023-08-28,6,30000
3393,1038,122,2023-12-16,2023-12-17,1,3500
3394,1959,66,2023-12-06,2023-12-07,1,2500
3395,3175,98,2023-05-04,2023-05-07,3,10500
3396,832,89,2023-09-16,2023-09-17,1,10000
3397,1106,77,2023-04-15,2023-04-20,5,37500
3398,1627,98,2023-10-07,2023-10-08,1,3500
3399,1805,30,2023-08-19,2023-08-21,2,7000
3400,590,141,2023-08-21,2023-08-28,7,17500
3401,968,50,2023-12-23,2023-12-24,1,10000
3402,3152,31,2023-12-07,2023-12-10,3,7500
3403,572,33,2023-12-10,2023-12-15,5,12500
3404,417,126,2023-10-02,2023-10-05,3,10500
3405,297,85,2023-08-20,2023-08-22,2,5000
3406,2680,23,2023-12-17,2023-12-18,1,7500
3407,1300,153,2023-10-06,2023-10-10,4,30000
3408,1548,160,2023-12-11,2023-12-13,2,15000
3409,1732,143,2023-12-13,2023-12-16,3,30000
3410,1733,69,2023-12-10,2023-12-14,4,14000
3411,3491,123,2023-12-31,2024-01-01,1,7500
3412,1750,162,2023-12-01,2023-12-05,4,40000
3413,1170,115,2023-09-20,2023-09-26,6,45000
3414,367,61,2023-03-28,2023-04-04,7,17500
3415,1119,74,2023-07-30,2023-08-06,7,70000
3416,1826,87,2023-06-10,2023-06-13,3,22500
3417,391,47,2023-10-04,2023-10-05,1,3500
3418,2429,77,2023-12-19,2023-12-24,5,37500
3419,2652,166,2023-12-16,2023-12-20,4,10000
3420,383,195,2023-09-26,2023-10-01,5,37500
3421,3417,10,2023-10-07,2023-10-11,4,14000
3422,2880,118,2023-07-21,2023-07-24,3,22500
3423,2610,151,2023-06-25,2023-06-27,2,7000
3424,2145,127,2023-12-08,2023-12-15,7,24500
3425,991,77,2023-10-11,2023-10-15,4,30000
3426,1507,146,2023-06-13,2023-06-18,5,12500
3427,1135,129,2023-12-05,2023-12-06,1,2500
3428,3498,137,2023-11-21,2023-11-27,6,60000
3429,1547,71,2023-12-15,2023-12-17,2,20000
3430,1822,162,2023-10-11,2023-10-17,6,60000
3431,3141,133,2023-10-09,2023-10-12,3,15000
3432,1702,156,2023-11-26,2023-12-01,5,17500
3433,2327,174,2023-10-10,2023-10-16,6,45000
3434,2012,161,2023-10-15,2023-10-18,3,15000
3435,2501,121,2023-11-09,2023-11-11,2,20000
3436,830,186,2023-04-11,2023-04-12,1,7500
3437,358,188,2023-09-17,2023-09-20,3,30000
3438,1326,106,2023-08-24,2023-08-29,5,50000
3439,1121,153,2023-03-18,2023-03-20,2,15000
3440,2713,182,2023-11-09,2023-11-10,1,5000
3441,254,195,2023-12-16,2023-12-20,4,30000
3442,2797,38,2023-08-22,2023-08-23,1,2500
3443,2583,165,2023-05-28,2023-05-29,1,5000
3444,1325,97,2023-09-27,2023-10-04,7,70000
3445,1791,22,2023-10-28,2023-11-03,6,30000
3446,2174,89,2023-08-12,2023-08-14,2,20000
3447,2695,118,2023-12-24,2023-12-26,2,15000
3448,818,60,2023-12-15,2023-12-19,4,10000
3449,2439,168,2023-12-21,2023-12-24,3,15000
3450,2546,88,2023-09-28,2023-10-05,7,24500
3451,1856,193,2023-12-03,2023-12-08,5,12500
3452,1836,191,2023-07-22,2023-07-29,7,52500
3453,149,50,2023-12-15,2023-12-22,7,70000
3454,2996,137,2023-08-09,2023-08-11,2,20000
3455,1054,65,2023-07-01,2023-07-08,7,24500
3456,723,90,2023-12-10,2023-12-14,4,10000
3457,742,157,2023-06-28,2023-07-02,4,14000
3458,2449,97,2023-09-28,2023-10-02,4,40000
3459,2560,88,2023-05-06,2023-05-13,7,24500
3460,368,168,2023-12-15,2023-12-21,6,30000
3461,1715,11,2023-11-13,2023-11-18,5,37500
3462,3392,8,2023-07-25,2023-07-29,4,30000
3463,2946,78,2023-10-10,2023-10-12,2,20000
3464,1996,176,2023-11-16,2023-11-19,3,10500
3465,390,87,2023-12-18,2023-12-20,2,15000
3466,3459,138,2023-10-23,2023-10-26,3,22500
3467,270,149,2023-04-30,2023-05-05,5,12500
3468,3492,24,2023-11-23,2023-11-29,6,45000
3469,2065,150,2023-09-20,2023-09-25,5,37500
3470,842,189,2023-12-22,2023-12-27,5,25000
3471,294,66,2023-11-12,2023-11-15,3,7500
3472,2463,112,2023-12-13,2023-12-18,5,25000
3473,431,100,2023-12-05,2023-12-09,4,30000
3474,3496,89,2023-06-20,2023-06-25,5,50000
3475,1773,132,2023-11-20,2023-11-21,1,7500
3476,278,78,2023-12-23,2023-12-25,2,20000
3477,2906,109,2023-11-14,2023-11-20,6,21000
3478,2384,94,2023-11-20,2023-11-26,6,45000
3479,1014,152,2023-11-27,2023-12-01,4,10000
3480,978,134,2023-10-22,2023-10-27,5,12500
3481,2473,75,2023-09-01,2023-09-07,6,60000
3482,720,83,2023-12-13,2023-12-18,5,25000
3483,2703,56,2023-11-20,2023-11-27,7,24500
3484,2259,185,2023-10-07,2023-10-09,2,15000
3485,3145,132,2023-11-27,2023-12-04,7,52500
3486,1097,15,2023-11-21,2023-11-24,3,15000
3487,2673,63,2023-09-29,2023-10-04,5,50000
3488,674,145,2023-09-30,2023-10-01,1,5000
3489,2370,179,2023-11-13,2023-11-16,3,10500
3490,1337,138,2023-10-22,2023-10-27,5,37500
3491,2104,119,2023-11-25,2023-11-29,4,40000
3492,2615,38,2023-12-17,2023-12-18,1,2500
3493,2796,15,2023-07-09,2023-07-14,5,25000
3494,2009,53,2023-12-05,2023-12-12,7,70000
3495,1209,55,2023-11-09,2023-11-12,3,7500
3496,1254,121,2023-08-05,2023-08-07,2,20000
3497,615,7,2023-11-19,2023-11-23,4,20000
3498,1585,96,2023-07-02,2023-07-09,7,24500
3499,1713,90,2023-12-29,2023-12-30,1,2500
3500,2330,36,2023-10-14,2023-10-20,6,21000
3501,811,99,2023-07-27,2023-07-31,4,14000
3502,2510,97,2023-10-16,2023-10-21,5,50000
3503,301,88,2023-10-13,2023-10-20,7,24500
3504,529,140,2023-10-22,2023-10-28,6,15000
3505,663,90,2023-07-11,2023-07-15,4,10000
3506,2162,68,2023-08-23,2023-08-28,5,25000
3507,3469,57,2023-08-29,2023-08-31,2,15000
3508,875,156,2023-09-10,2023-09-14,4,14000
3509,1683,174,2023-10-23,2023-10-26,3,22500
3510,2452,25,2023-08-22,2023-08-23,1,7500
3511,61,123,2023-12-13,2023-12-16,3,22500
3512,3022,187,2023-12-20,2023-12-21,1,3500
3513,1107,195,2023-06-23,2023-06-25,2,15000
3514,2161,169,2023-12-17,2023-12-23,6,30000
3515,3355,149,2023-10-29,2023-11-01,3,7500
3516,2213,194,2023-10-28,2023-11-04,7,17500
3517,2697,83,2023-10-08,2023-10-12,4,20000
3518,2314,187,2023-06-29,2023-07-05,6,21000
3519,1703,135,2023-10-24,2023-10-31,7,52500
3520,1740,176,2023-10-12,2023-10-16,4,14000
3521,3401,163,2023-08-29,2023-09-05,7,35000
3522,3268,58,2023-06-07,2023-06-10,3,7500
3523,1086,71,2023-11-27,2023-12-01,4,40000
3524,1786,127,2023-09-28,2023-09-29,1,3500
3525,477,120,2023-11-04,2023-11-08,4,40000
3526,1524,70,2023-09-25,2023-09-27,2,5000
3527,2424,153,2023-11-22,2023-11-29,7,52500
3528,240,139,2023-08-03,2023-08-07,4,30000
3529,1585,48,2023-08-27,2023-09-03,7,24500
3530,1275,7,2023-10-24,2023-10-29,5,25000
3531,2227,145,2023-09-04,2023-09-05,1,5000
3532,1148,150,2023-09-29,2023-10-06,7,52500
3533,2049,161,2023-12-05,2023-12-11,6,30000
3534,1275,111,2023-05-22,2023-05-25,3,10500
3535,2808,186,2023-11-03,2023-11-04,1,7500
3536,1524,115,2023-06-18,2023-06-19,1,7500
3537,553,173,2023-11-02,2023-11-09,7,17500
3538,137,191,2023-04-10,2023-04-17,7,52500
3539,2998,175,2023-11-12,2023-11-14,2,7000
3540,1793,142,2023-11-29,2023-12-01,2,10000
3541,2113,69,2023-09-15,2023-09-16,1,3500
3542,3122,58,2023-08-28,2023-08-31,3,7500
3543,115,118,2023-09-16,2023-09-22,6,45000
3544,1554,16,2023-09-01,2023-09-08,7,17500
3545,3341,173,2023-10-15,2023-10-18,3,7500
3546,3016,54,2023-12-18,2023-12-25,7,17500
3547,2697,73,2023-10-14,2023-10-16,2,7000
3548,2526,11,2023-12-05,2023-12-09,4,30000
3549,1555,100,2023-09-06,2023-09-08,2,15000
3550,74,24,2023-09-10,2023-09-15,5,37500
3551,2164,174,2023-12-03,2023-12-05,2,15000
3552,1693,164,2023-04-28,2023-05-01,3,22500
3553,1246,126,2023-10-09,2023-10-14,5,17500
3554,2712,182,2023-12-17,2023-12-19,2,10000
3555,859,85,2023-11-30,2023-12-07,7,17500
3556,1407,121,2023-06-12,2023-06-19,7,70000
3557,2499,6,2023-10-04,2023-10-10,6,30000
3558,929,116,2023-04-20,2023-04-22,2,5000
3559,1743,78,2023-10-19,2023-10-26,7,70000
3560,304,184,2023-09-07,2023-09-09,2,5000
3561,308,178,2023-10-13,2023-10-17,4,10000
3562,3311,61,2023-11-17,2023-11-24,7,17500
3563,2066,71,2023-12-09,2023-12-15,6,60000
3564,1824,43,2023-10-24,2023-10-25,1,7500
3565,3491,69,2023-12-31,2024-01-01,1,3500
3566,2354,12,2023-09-05,2023-09-10,5,25000
3567,3195,58,2023-11-10,2023-11-17,7,17500
3568,2761,177,2023-06-05,2023-06-09,4,30000
3569,822,47,2023-07-25,2023-08-01,7,24500
3570,995,124,2023-08-27,2023-09-02,6,15000
3571,933,96,2023-10-11,2023-10-16,5,17500
3572,1702,158,2023-12-02,2023-12-07,5,25000
3573,2114,179,2023-10-08,2023-10-11,3,10500
3574,916,37,2023-12-19,2023-12-25,6,15000
3575,2097,19,2023-10-22,2023-10-29,7,52500
3576,1157,42,2023-10-23,2023-10-24,1,10000
3577,3463,11,2023-09-01,2023-09-04,3,22500
3578,3286,40,2023-11-12,2023-11-16,4,10000
3579,2608,71,2023-11-23,2023-11-24,1,10000
3580,2157,35,2023-08-23,2023-08-28,5,17500
3581,52,112,2023-12-23,2023-12-27,4,20000
3582,3261,76,2023-11-12,2023-11-13,1,7500
3583,2622,2,2023-12-22,2023-12-26,4,30000
3584,634,75,2023-10-24,2023-10-26,2,20000
3585,2137,167,2023-05-21,2023-05-27,6,21000
3586,336,63,2023-11-30,2023-12-04,4,40000
3587,1577,29,2023-12-08,2023-12-13,5,50000
3588,2640,51,2023-12-21,2023-12-22,1,3500
3589,2349,90,2023-12-26,2023-12-27,1,2500
3590,229,150,2023-12-17,2023-12-19,2,15000
3591,3207,89,2023-12-22,2023-12-29,7,70000
3592,333,106,2023-08-05,2023-08-07,2,20000
3593,3285,87,2023-03-08,2023-03-12,4,30000
3594,1085,51,2023-11-14,2023-11-18,4,14000
3595,2264,77,2023-12-06,2023-12-08,2,15000
3596,2742,167,2023-08-10,2023-08-17,7,24500
3597,1395,30,2023-09-09,2023-09-11,2,7000
3598,747,176,2023-11-19,2023-11-22,3,10500
3599,242,153,2023-08-18,2023-08-22,4,30000
3600,2432,170,2023-10-14,2023-10-17,3,22500
3601,848,184,2023-11-20,2023-11-23,3,7500
3602,32,177,2023-04-24,2023-04-30,6,45000
3603,2075,151,2023-12-12,2023-12-19,7,24500
3604,2316,85,2023-12-20,2023-12-22,2,5000
3605,133,137,2023-10-09,2023-10-15,6,60000
3606,2130,125,2023-07-05,2023-07-06,1,3500
3607,2375,30,2023-12-01,2023-12-04,3,10500
3608,1749,133,2023-11-08,2023-11-15,7,35000
3609,1893,107,2023-10-22,2023-10-28,6,21000
3610,2643,163,2023-11-27,2023-11-29,2,10000
3611,2620,198,2023-09-04,2023-09-07,3,30000
3612,3234,45,2023-09-15,2023-09-17,2,20000
3613,271,165,2023-08-20,2023-08-24,4,20000
3614,864,85,2023-12-02,2023-12-06,4,10000
3615,2915,37,2023-04-28,2023-04-29,1,2500
3616,1849,97,2023-09-22,2023-09-28,6,60000
3617,549,40,2023-10-07,2023-10-13,6,15000
3618,2236,102,2023-11-02,2023-11-05,3,15000
3619,859,137,2023-10-22,2023-10-27,5,50000
3620,3033,154,2023-11-11,2023-11-17,6,45000
3621,2532,48,2023-10-08,2023-10-15,7,24500
3622,18,184,2023-11-19,2023-11-26,7,17500
3623,3203,25,2023-09-13,2023-09-14,1,7500
3624,1342,135,2023-08-23,2023-08-26,3,22500
3625,2961,139,2023-12-01,2023-12-07,6,45000
3626,2601,190,2023-11-16,2023-11-18,2,20000
3627,2244,92,2023-09-19,2023-09-22,3,10500
3628,1797,116,2023-12-13,2023-12-19,6,15000
3629,2678,165,2023-09-17,2023-09-21,4,20000
3630,489,181,2023-07-29,2023-08-04,6,21000
3631,628,189,2023-08-16,2023-08-21,5,25000
3632,1116,11,2023-06-06,2023-06-11,5,37500
3633,1268,85,2023-09-20,2023-09-21,1,2500
3634,3376,142,2023-10-30,2023-10-31,1,5000
3635,1355,193,2023-08-14,2023-08-19,5,12500
3636,896,37,2023-12-14,2023-12-15,1,2500
3637,1453,47,2023-07-14,2023-07-20,6,21000
3638,3326,48,2023-10-03,2023-10-05,2,7000
3639,720,101,2023-12-06,2023-12-12,6,15000
3640,1467,70,2023-09-30,2023-10-03,3,7500
3641,3076,1,2023-10-19,2023-10-24,5,37500
3642,460,10,2023-06-14,2023-06-16,2,7000
3643,44,118,2023-11-10,2023-11-11,1,7500
3644,2200,95,2023-09-04,2023-09-06,2,5000
3645,361,64,2023-10-17,2023-10-18,1,7500
3646,601,6,2023-10-15,2023-10-19,4,20000
3647,2500,157,2023-11-09,2023-11-16,7,24500
3648,2524,150,2023-12-15,2023-12-22,7,52500
3649,2528,141,2023-10-11,2023-10-16,5,12500
3650,139,103,2023-09-07,2023-09-12,5,17500
3651,1238,17,2023-07-04,2023-07-10,6,60000
3652,1849,93,2023-09-03,2023-09-05,2,7000
3653,1465,132,2023-08-02,2023-08-07,5,37500
3654,1256,119,2023-12-13,2023-12-16,3,30000
3655,611,8,2023-12-08,2023-12-13,5,37500
3656,1432,158,2023-10-14,2023-10-17,3,15000
3657,2273,84,2023-10-20,2023-10-21,1,10000
3658,2015,145,2023-07-18,2023-07-25,7,35000
3659,64,48,2023-11-09,2023-11-15,6,21000
3660,670,55,2023-02-04,2023-02-06,2,5000
3661,3054,98,2023-08-02,2023-08-06,4,14000
3662,2548,52,2023-06-28,2023-07-03,5,25000
3663,1352,190,2023-07-09,2023-07-14,5,50000
3664,2211,60,2023-05-03,2023-05-08,5,12500
3665,76,61,2023-08-11,2023-08-12,1,2500
3666,190,121,2023-08-22,2023-08-27,5,50000
3667,177,32,2023-06-02,2023-06-06,4,10000
3668,1743,88,2023-10-12,2023-10-17,5,17500
3669,1718,76,2023-09-06,2023-09-11,5,37500
3670,2599,23,2023-11-26,2023-11-29,3,22500
3671,2396,142,2023-11-18,2023-11-23,5,25000
3672,2751,34,2023-10-16,2023-10-22,6,60000
3673,1910,200,2023-01-23,2023-01-25,2,5000
3674,1549,80,2023-11-27,2023-12-04,7,24500
3675,2437,160,2023-07-17,2023-07-24,7,52500
3676,1737,150,2023-11-12,2023-11-17,5,37500
3677,3365,78,2023-12-08,2023-12-11,3,30000
3678,2367,15,2023-11-05,2023-11-09,4,20000
3679,1754,137,2023-11-06,2023-11-09,3,30000
3680,3116,20,2023-12-10,2023-12-16,6,60000
3681,746,112,2023-06-29,2023-07-06,7,35000
3682,322,18,2023-07-28,2023-08-01,4,30000
3683,2884,193,2023-12-18,2023-12-20,2,5000
3684,1906,173,2023-12-03,2023-12-10,7,17500
3685,3252,164,2023-11-23,2023-11-30,7,52500
3686,1239,106,2023-09-27,2023-09-30,3,30000
3687,2392,142,2023-10-26,2023-11-02,7,35000
3688,1943,171,2023-09-25,2023-09-29,4,10000
3689,228,155,2023-10-28,2023-10-30,2,15000
3690,691,110,2023-07-18,2023-07-24,6,45000
3691,1351,195,2023-11-25,2023-11-30,5,37500
3692,1608,78,2023-12-02,2023-12-06,4,40000
3693,71,7,2023-12-13,2023-12-19,6,30000
3694,3296,72,2023-09-27,2023-10-01,4,20000
3695,2122,142,2023-10-15,2023-10-21,6,30000
3696,1630,69,2023-09-10,2023-09-11,1,3500
3697,3001,62,2023-03-12,2023-03-13,1,5000
3698,2458,44,2023-12-15,2023-12-21,6,30000
3699,2622,107,2023-12-21,2023-12-26,5,17500
3700,779,200,2023-10-13,2023-10-19,6,15000
3701,2045,112,2023-03-12,2023-03-15,3,15000
3702,3170,5,2023-08-06,2023-08-11,5,12500
3703,1072,16,2023-08-25,2023-08-30,5,12500
3704,328,29,2023-12-07,2023-12-09,2,20000
3705,3095,162,2023-11-04,2023-11-06,2,20000
3706,1269,34,2023-07-26,2023-07-31,5,50000
3707,285,9,2023-12-10,2023-12-11,1,2500
3708,807,135,2023-08-21,2023-08-26,5,37500
3709,2184,96,2023-11-22,2023-11-28,6,21000
3710,2926,82,2023-10-13,2023-10-14,1,7500
3711,1773,16,2023-07-14,2023-07-16,2,5000
3712,132,44,2023-12-22,2023-12-29,7,35000
3713,2421,126,2023-09-05,2023-09-12,7,24500
3714,808,51,2023-12-02,2023-12-08,6,21000
3715,56,81,2023-11-30,2023-12-04,4,30000
3716,443,143,2023-07-07,2023-07-13,6,60000
3717,2877,80,2023-12-21,2023-12-22,1,3500
3718,2967,77,2023-08-16,2023-08-17,1,7500
3719,441,126,2023-08-25,2023-08-28,3,10500
3720,948,22,2023-12-11,2023-12-14,3,15000
3721,935,141,2023-11-27,2023-12-04,7,17500
3722,877,194,2023-07-12,2023-07-16,4,10000
3723,2661,142,2023-12-26,2023-12-27,1,5000
3724,2761,63,2023-08-31,2023-09-04,4,40000
3725,2030,46,2023-04-19,2023-04-21,2,20000
3726,1041,59,2023-12-13,2023-12-17,4,30000
3727,77,131,2023-12-11,2023-12-16,5,12500
3728,1641,24,2023-12-17,2023-12-20,3,22500
3729,1538,33,2023-12-13,2023-12-19,6,15000
3730,1162,81,2023-12-14,2023-12-17,3,22500
3731,2757,121,2023-09-09,2023-09-10,1,10000
3732,333,188,2023-04-16,2023-04-20,4,40000
3733,1303,30,2023-12-23,2023-12-30,7,24500
3734,299,135,2023-10-23,2023-10-30,7,52500
3735,3159,31,2023-07-15,2023-07-20,5,12500
3736,2931,193,2023-12-02,2023-12-06,4,10000
3737,1170,77,2023-10-19,2023-10-24,5,37500
3738,2016,173,2023-04-05,2023-04-09,4,10000
3739,118,14,2023-09-16,2023-09-20,4,20000
3740,3176,141,2023-08-19,2023-08-23,4,10000
3741,2076,168,2023-09-11,2023-09-13,2,10000
3742,2931,156,2023-12-11,2023-12-15,4,14000
3743,1145,188,2023-12-01,2023-12-06,5,50000
3744,561,164,2023-12-17,2023-12-19,2,15000
3745,312,120,2023-10-10,2023-10-16,6,60000
3746,1912,73,2023-10-23,2023-10-24,1,3500
3747,177,98,2023-04-27,2023-05-02,5,17500
3748,119,7,2023-12-05,2023-12-10,5,25000
3749,916,158,2023-12-21,2023-12-28,7,35000
3750,1530,195,2023-11-04,2023-11-07,3,22500
3751,2744,79,2023-12-19,2023-12-23,4,40000
3752,263,112,2023-10-27,2023-10-29,2,10000
3753,3297,54,2023-12-25,2023-12-26,1,2500
3754,1597,109,2023-08-04,2023-08-09,5,17500
3755,195,187,2023-08-07,2023-08-10,3,10500
3756,1145,64,2023-09-02,2023-09-07,5,37500
3757,41,200,2023-07-30,2023-08-02,3,7500
3758,1206,5,2023-11-04,2023-11-09,5,12500
3759,590,41,2023-10-20,2023-10-27,7,24500
3760,1233,163,2023-12-13,2023-12-19,6,30000
3761,1773,176,2023-08-15,2023-08-20,5,17500
3762,1034,146,2023-08-11,2023-08-18,7,17500
3763,2206,19,2023-12-18,2023-12-22,4,30000
3764,1751,200,2023-12-21,2023-12-26,5,12500
3765,3354,28,2023-11-10,2023-11-11,1,5000
3766,2856,29,2023-02-26,2023-03-02,4,40000
3767,2559,74,2023-12-14,2023-12-15,1,10000
3768,2168,25,2023-12-08,2023-12-13,5,37500
3769,1796,4,2023-12-01,2023-12-08,7,35000
3770,2842,79,2023-12-11,2023-12-15,4,40000
3771,2659,180,2023-09-01,2023-09-02,1,3500
3772,334,13,2023-12-09,2023-12-13,4,10000
3773,2988,96,2023-10-09,2023-10-15,6,21000
3774,1424,140,2023-12-17,2023-12-19,2,5000
3775,2578,141,2023-12-13,2023-12-19,6,15000
3776,1420,60,2023-04-26,2023-05-01,5,12500
3777,2660,1,2023-04-25,2023-05-02,7,52500
3778,2216,192,2023-09-02,2023-09-04,2,20000
3779,3489,196,2023-12-06,2023-12-11,5,25000
3780,1524,110,2023-08-02,2023-08-04,2,15000
3781,3407,71,2023-06-19,2023-06-24,5,50000
3782,919,162,2023-10-23,2023-10-24,1,10000
3783,309,145,2023-08-25,2023-08-29,4,20000
3784,2365,185,2023-12-24,2023-12-30,6,45000
3785,239,37,2023-02-23,2023-03-02,7,17500
3786,1614,68,2023-12-09,2023-12-14,5,25000
3787,1006,94,2023-12-07,2023-12-11,4,30000
3788,1099,157,2023-11-07,2023-11-09,2,7000
3789,142,78,2023-08-05,2023-08-11,6,60000
3790,461,195,2023-07-15,2023-07-17,2,15000
